source_row,pickup_datetime,pickup_longitude,pickup_latitude,x_km,y_km,fare_amount,passenger_count,dropoff_longitude,dropoff_latitude
173738,2014-01-04 13:28:00+00:00,-73.973917000,40.791492000,1.567211712,6.117554038,14.500000000,1,-73.937788000,40.804460000
142846,2014-01-04 15:23:41+00:00,-73.974101000,40.754662000,1.599500342,2.028956662,20.500000000,1,-73.995796000,40.691640000
80076,2014-01-04 17:26:29+00:00,-73.994196000,40.741389000,-0.079926255,0.535922254,8.000000000,1,-73.973882000,40.750056000
159747,2014-01-04 17:33:00+00:00,-73.993595000,40.742247000,-0.030274995,0.631747919,7.500000000,6,-73.978532000,40.752742000
58640,2014-01-04 19:13:00+00:00,-73.955452000,40.718082000,3.222064550,-2.013115014,9.500000000,1,-73.989077000,40.718917000
87045,2014-01-04 19:16:00+00:00,-73.978320000,40.752075000,1.246698302,1.737625742,8.000000000,3,-73.979122000,40.763750000
88624,2014-01-04 19:44:55+00:00,-74.005621000,40.745796000,-1.050096082,1.014140275,20.000000000,1,-73.964976000,40.714282000
52275,2014-01-04 20:18:00+00:00,-74.006300000,40.733332000,-1.091759203,-0.370099777,15.500000000,1,-73.975018000,40.749792000
166691,2014-01-04 20:57:00+00:00,-73.976647000,40.760172000,1.377447710,2.638098385,4.000000000,5,-73.969562000,40.752755000
140661,2014-01-04 20:59:00+00:00,-73.952477000,40.808680000,3.353266565,8.046952622,7.000000000,1,-73.966802000,40.804212000
135671,2014-01-04 21:47:51+00:00,-73.973746000,40.753341000,1.631182371,1.882666265,6.500000000,1,-73.985487000,40.744557000
142139,2014-01-04 22:14:00+00:00,-73.871503000,40.773852000,10.232894715,4.265513716,43.330000000,2,-73.985733000,40.757327000
166623,2014-01-04 23:21:00+00:00,-73.981995000,40.773167000,0.909297706,4.075391283,33.000000000,1,-73.919332000,40.688842000
172036,2014-01-04 23:31:21+00:00,-74.005027000,40.741049000,-0.993974126,0.487758132,5.000000000,1,-74.005869000,40.733448000
175423,2014-01-05 00:14:00+00:00,-73.991853000,40.726012000,0.137497387,-1.168762011,14.000000000,1,-73.986247000,40.762287000
54257,2014-01-05 02:04:00+00:00,-73.789278000,40.647365000,17.365490315,-9.682989402,52.000000000,3,-73.977277000,40.779447000
136826,2014-01-05 02:40:00+00:00,-73.953270000,40.822785000,3.267680787,9.611930842,9.500000000,1,-73.978937000,40.744522000
119615,2014-01-05 03:12:00+00:00,-74.003173000,40.752197000,-0.851492099,1.727041388,21.000000000,1,-73.951295000,40.804735000
123529,2014-01-05 04:18:35+00:00,-73.996430000,40.763545000,-0.296670547,2.993240255,6.500000000,1,-73.985290000,40.767521000
23792,2014-01-05 05:20:00+00:00,-73.953992000,40.766237000,3.281677756,3.333908588,14.000000000,1,-74.003265000,40.756442000
107430,2014-01-05 14:10:00+00:00,-73.996510000,40.737492000,-0.270355261,0.101091874,8.500000000,1,-73.975062000,40.741467000
152067,2014-01-05 14:34:00+00:00,-73.976015000,40.740350000,1.456466089,0.438333577,21.500000000,1,-73.955597000,40.702997000
39756,2014-01-05 14:57:00+00:00,-73.999207000,40.724992000,-0.482263216,-1.289093307,8.500000000,5,-74.011555000,40.709395000
19156,2014-01-05 17:52:00+00:00,-73.960703000,40.797280000,2.674435616,6.773198451,4.000000000,1,-73.966765000,40.792575000
16916,2014-01-05 19:08:00+00:00,-73.962982000,40.758322000,2.533305619,2.446276138,10.500000000,6,-73.990632000,40.751127000
74987,2014-01-05 19:33:00+00:00,-73.959537000,40.809497000,2.756705088,8.130554662,19.000000000,2,-73.960317000,40.761867000
43425,2014-01-05 19:58:00+00:00,-73.979783000,40.730144000,1.151489342,-0.698308407,6.500000000,1,-73.979783000,40.730144000
177686,2014-01-05 21:31:00+00:00,-73.955550000,40.768597000,3.147063676,3.594320329,5.000000000,1,-73.964675000,40.762340000
164136,2014-01-05 22:54:00+00:00,-73.985138000,40.723757000,0.707477675,-1.412549797,10.000000000,1,-74.002667000,40.742397000
80788,2014-01-05 23:46:00+00:00,-73.979122000,40.766907000,1.159839975,3.383300808,6.000000000,3,-73.976935000,40.758675000
10220,2014-01-06 00:47:09+00:00,-73.959462000,40.711472000,2.892069236,-2.750890226,7.000000000,3,-73.947479000,40.711286000
16219,2014-01-06 01:23:14+00:00,-74.002876000,40.733866000,-0.803304765,-0.307544018,6.000000000,1,-74.007349000,40.740866000
94187,2014-01-06 02:04:00+00:00,-73.862415000,40.768882000,11.006992590,3.723708472,27.500000000,1,-73.984058000,40.757620000
104685,2014-01-06 07:40:40+00:00,-73.979590000,40.771245000,1.114740236,3.864392519,6.500000000,2,-73.980609000,40.783026000
19921,2014-01-06 08:05:00+00:00,-73.993918000,40.756782000,-0.076041680,2.244925193,10.500000000,1,-73.995567000,40.759462000
82256,2014-01-06 09:09:37+00:00,-73.946965000,40.791625000,3.840922596,6.159274522,8.000000000,2,-73.939356000,40.805407000
164444,2014-01-06 09:19:12+00:00,-73.954327000,40.766101000,3.253583667,3.318474501,13.500000000,1,-73.976444000,40.760208000
195974,2014-01-06 09:35:00+00:00,-73.987600000,40.732420000,0.488464717,-0.453297586,10.000000000,1,-74.007267000,40.742592000
144918,2014-01-06 12:14:50+00:00,-73.872512000,40.774162000,10.147302119,4.298831360,2.500000000,1,0.000000000,0.000000000
89576,2014-01-06 13:05:34+00:00,-73.982236000,40.754522000,0.912967678,2.005419633,5.500000000,2,-73.990149000,40.750796000
47404,2014-01-06 15:26:04+00:00,-74.007439000,40.741871000,-1.198655215,0.576700393,9.500000000,1,-73.995823000,40.768946000
46301,2014-01-06 15:58:00+00:00,-73.973008000,40.756515000,1.689358286,2.235732620,8.500000000,5,-73.959838000,40.770747000
80306,2014-01-06 17:14:00+00:00,-73.961123000,40.774737000,2.668647342,4.270323695,8.500000000,1,-73.952943000,40.785962000
165573,2014-01-06 17:56:00+00:00,-73.982557000,40.762812000,0.875200406,2.925357149,6.000000000,3,-73.995550000,40.762227000
17831,2014-01-06 19:41:52+00:00,-73.974815000,40.762958000,1.528469141,2.949170436,7.000000000,1,-73.958832000,40.761570000
187615,2014-01-06 20:47:46+00:00,-73.996227000,40.726627000,-0.232670799,-1.104724673,15.500000000,1,-73.956320000,40.775425000
166319,2014-01-06 21:32:00+00:00,-73.975880000,40.761147000,1.440925159,2.747086036,6.000000000,1,-73.985870000,40.758375000
163255,2014-01-06 22:06:36+00:00,-73.981672000,40.749559000,0.966970225,1.455042581,5.500000000,1,-73.989899000,40.756468000
37290,2014-01-06 22:12:29+00:00,-73.985272000,40.736475000,0.679844648,-0.000894850,4.500000000,1,-73.996519000,40.741241000
60306,2014-01-06 22:44:44+00:00,-74.010168000,40.720643000,-1.402500339,-1.782353550,7.000000000,1,-74.001125000,40.739097000
163522,2014-01-06 22:58:00+00:00,-73.957938000,40.714057000,3.017395966,-2.462411703,4.500000000,1,-73.952802000,40.707485000
27919,2014-01-06 23:06:00+00:00,-73.976275000,40.788445000,1.372220505,5.776987342,10.000000000,1,-73.954603000,40.807472000
73696,2014-01-06 23:27:00+00:00,-73.953353000,40.775857000,3.322868696,4.402447085,15.500000000,1,-74.004335000,40.742402000
76332,2014-01-07 06:40:00+00:00,-73.993317000,40.736382000,0.000662703,-0.019039161,3.000000000,1,-73.994877000,40.733372000
14713,2014-01-07 07:12:04+00:00,-73.993581000,40.736362000,-0.021603393,-0.021514883,7.500000000,1,-73.974280000,40.747505000
156249,2014-01-07 07:39:00+00:00,-73.964040000,40.756957000,2.445788642,2.293696007,11.500000000,1,-73.985532000,40.773570000
156789,2014-01-07 07:54:36+00:00,-73.993848000,40.732515000,-0.039254140,-0.448816980,15.500000000,2,-73.992870000,40.734017000
41774,2014-01-07 08:58:32+00:00,-73.963426000,40.755905000,2.498996910,2.177528157,25.000000000,1,-74.013624000,40.714917000
59838,2014-01-07 10:03:00+00:00,-73.863040000,40.768780000,10.954391145,3.711701832,41.830000000,1,-73.976360000,40.747387000
3509,2014-01-07 13:03:00+00:00,-73.945367000,40.833570000,3.919719312,10.817152405,11.000000000,2,-73.947822000,40.804767000
187319,2014-01-07 14:09:34+00:00,-73.989711000,40.754773000,0.281646563,2.025991340,5.500000000,1,-73.986834000,40.765010000
23846,2014-01-07 14:44:00+00:00,-73.993895000,40.746382000,-0.060865401,1.090471998,4.500000000,2,-73.996292000,40.738757000
121297,2014-01-07 15:18:33+00:00,-73.877237000,40.770244000,9.754124251,3.858786566,17.500000000,1,-73.904260000,40.721917000
14366,2014-01-07 15:22:00+00:00,-73.966113000,40.761942000,2.264282989,2.845004905,8.000000000,2,-73.953078000,40.776737000
95790,2014-01-07 15:41:00+00:00,-73.862725000,40.769065000,10.980566143,3.743683780,24.500000000,1,-73.957580000,40.713047000
123261,2014-01-07 16:01:51+00:00,-74.000339000,40.748477000,-0.607548959,1.316815830,7.500000000,2,-73.990251000,40.737457000
173164,2014-01-07 16:08:00+00:00,-73.974933000,40.790485000,1.482800505,6.004766400,6.000000000,1,-73.983767000,40.782087000
154665,2014-01-07 16:16:54+00:00,-73.990070000,40.746734000,0.261610763,1.133255167,6.500000000,1,-73.977055000,40.764164000
42706,2014-01-07 18:16:00+00:00,-73.960247000,40.769700000,2.749199546,3.712053192,15.500000000,1,-73.990085000,40.751370000
162663,2014-01-07 18:18:48+00:00,-73.982815000,40.733915000,0.890600414,-0.282671886,22.500000000,1,-73.907405000,40.739135000
193561,2014-01-07 20:07:00+00:00,-73.978860000,40.755217000,1.197054266,2.085880354,5.000000000,1,-73.987737000,40.748585000
9062,2014-01-07 20:31:34+00:00,-73.953325000,40.782649000,3.316234504,5.156441495,6.500000000,2,-73.952273000,40.771356000
154266,2014-01-07 21:04:00+00:00,-73.982495000,40.764952000,0.877678599,3.162973975,9.000000000,1,-73.952765000,40.766297000
3370,2014-01-07 21:24:00+00:00,-73.967530000,40.760707000,2.146293617,2.706502240,16.000000000,1,-73.975130000,40.787767000
160816,2014-01-07 22:04:56+00:00,-73.984198000,40.720726000,0.790756169,-1.748093366,16.500000000,1,-73.971930000,40.681056000
67744,2014-01-07 23:02:00+00:00,-73.965807000,40.712802000,2.354373131,-2.609581333,11.500000000,1,-73.925655000,40.708500000
188716,2014-01-07 23:02:00+00:00,-74.003415000,40.732390000,-0.846958524,-0.471906926,21.000000000,2,-73.985517000,40.662900000
104419,2014-01-07 23:30:42+00:00,-73.986216000,40.756772000,0.574111498,2.251297423,5.500000000,1,-73.980681000,40.764812000
20754,2014-01-07 23:49:00+00:00,-73.984700000,40.726635000,0.740774419,-1.092644600,4.500000000,1,-73.974698000,40.749257000
133547,2014-01-08 06:09:35+00:00,-73.953314000,40.779566000,3.321246783,4.814214855,5.000000000,1,-73.960669000,40.770185000
49009,2014-01-08 07:24:00+00:00,-73.967257000,40.766225000,2.162126930,3.319313432,6.000000000,5,-73.957872000,40.779032000
73316,2014-01-08 08:13:32+00:00,-73.981972000,40.776915000,0.906410233,4.491470872,3.500000000,3,-73.978930000,40.782357000
197131,2014-01-08 08:36:52+00:00,-74.004097000,40.747625000,-0.923734979,1.218631038,5.500000000,1,-73.996729000,40.741471000
178654,2014-01-08 08:39:53+00:00,-73.996527000,40.723645000,-0.254222949,-1.436036368,8.000000000,1,-73.978215000,40.734224000
44325,2014-01-08 08:46:00+00:00,-73.991907000,40.749165000,0.103423260,1.401330786,8.500000000,1,-73.975860000,40.748895000
142959,2014-01-08 09:07:00+00:00,-74.003252000,40.747472000,-0.852204312,1.202456741,10.000000000,5,-73.997205000,40.732647000
91824,2014-01-08 09:20:00+00:00,-73.865837000,40.771035000,10.715095881,3.958970009,32.500000000,5,-74.005117000,40.723732000
84319,2014-01-08 12:34:52+00:00,-74.005961000,40.717320000,-1.043012256,-2.147215048,15.500000000,1,-73.975879000,40.758036000
160014,2014-01-08 13:19:00+00:00,-73.968727000,40.760842000,2.045082301,2.720300113,10.000000000,5,-73.982675000,40.745017000
16126,2014-01-08 14:13:11+00:00,-73.977646000,40.758482000,1.295310215,2.449512797,6.000000000,2,-73.990260000,40.756872000
66157,2014-01-08 14:49:00+00:00,-73.983485000,40.744162000,0.820853365,0.854162333,4.000000000,1,-73.978750000,40.750497000
111027,2014-01-08 14:57:00+00:00,-73.960240000,40.766297000,2.754267297,3.334300869,13.000000000,1,-73.983092000,40.731552000
195664,2014-01-08 15:51:00+00:00,-73.982008000,40.747212000,0.941626588,1.194179487,57.330000000,3,-73.783597000,40.643687000
32019,2014-01-08 16:10:26+00:00,-74.005053000,40.747964000,-1.004870350,1.255347113,10.000000000,2,-73.978307000,40.758787000
61183,2014-01-08 17:22:00+00:00,-73.953497000,40.767255000,3.322107856,3.447412680,12.000000000,1,-73.991697000,40.770390000
79207,2014-01-08 18:03:00+00:00,-74.009392000,40.715282000,-1.330248737,-2.376720645,6.000000000,1,-74.005222000,40.707122000
9529,2014-01-08 20:23:02+00:00,-73.992398000,40.725311000,0.092364632,-1.247106051,22.000000000,2,-73.979441000,40.780405000
117236,2014-01-08 21:01:00+00:00,-73.993337000,40.720210000,0.019555696,-1.814260859,8.000000000,4,-73.962675000,40.710097000
117415,2014-01-08 22:17:00+00:00,-73.969842000,40.762937000,1.948238305,2.951755461,10.500000000,2,-73.971512000,40.761997000
196497,2014-01-08 22:20:55+00:00,-73.972910000,40.755392000,1.699089741,2.111168077,10.000000000,1,-73.996635000,40.732089000
105976,2014-01-08 23:08:29+00:00,-73.975886000,40.754440000,1.449107818,2.002553066,7.000000000,1,-73.972493000,40.743408000
127460,2014-01-09 00:59:53+00:00,-73.962592000,40.767312000,2.554426315,3.444623819,9.500000000,1,-73.985562000,40.747250000
6212,2014-01-09 07:58:00+00:00,-73.983757000,40.764855000,0.771288528,3.150971759,4.500000000,1,-73.976030000,40.763590000
51829,2014-01-09 09:23:56+00:00,-73.998807000,40.761168000,-0.494286384,2.727083581,12.500000000,1,-73.963278000,40.765940000
151800,2014-01-09 10:36:00+00:00,-73.776688000,40.645533000,18.432817300,-9.871622348,32.500000000,1,-73.736412000,40.750233000
825,2014-01-09 15:44:36+00:00,-74.002613000,40.740025000,-0.788864378,0.376399966,7.500000000,1,-73.984355000,40.736992000
9536,2014-01-09 18:38:00+00:00,-73.784722000,40.648612000,17.748792113,-9.539251079,57.330000000,2,-73.982027000,40.763687000
89440,2014-01-09 19:54:00+00:00,-73.919945000,40.741545000,6.188983430,0.627723772,7.500000000,2,-73.902232000,40.753762000
151660,2014-01-09 20:42:00+00:00,-73.967635000,40.787867000,2.101948873,5.721370209,7.500000000,2,-73.955935000,40.784902000
9120,2014-01-09 21:06:16+00:00,-73.963824000,40.792956000,2.416817945,6.290082764,10.000000000,1,-73.959965000,40.770801000
171371,2014-01-09 21:45:00+00:00,-73.947282000,40.775687000,3.835414132,4.389706368,10.500000000,1,-73.955062000,40.769330000
31357,2014-01-09 22:05:35+00:00,-73.978517000,40.728893000,1.260013111,-0.835935055,16.500000000,1,-73.947718000,40.787530000
34976,2014-01-09 22:31:52+00:00,-73.991864000,40.684753000,0.189130066,-5.748785802,10.500000000,1,-73.962960000,40.660564000
57670,2014-01-09 23:06:53+00:00,-73.977327000,40.758556000,1.322141201,2.458041115,14.500000000,1,-73.981596000,40.724639000
109402,2014-01-09 23:16:00+00:00,-73.825775000,40.712022000,14.183739887,-2.547461335,23.000000000,2,-73.925030000,40.744512000
130505,2014-01-10 00:59:00+00:00,-74.002640000,40.734292000,-0.783913943,-0.260028727,6.500000000,1,-74.004357000,40.721727000
124265,2014-01-10 02:50:00+00:00,-73.974220000,40.757025000,1.586388812,2.291149808,9.000000000,1,-73.977282000,40.733862000
6142,2014-01-10 06:46:17+00:00,-73.957791000,40.779640000,2.943365648,4.817930934,11.000000000,1,-73.984685000,40.748392000
142225,2014-01-10 07:30:09+00:00,-73.995535000,40.741474000,-0.193087792,0.544063335,6.000000000,1,-73.984319000,40.754894000
172394,2014-01-10 09:30:00+00:00,-74.005948000,40.726977000,-1.054048974,-1.075211467,10.000000000,1,-74.009110000,40.711192000
177486,2014-01-10 11:55:00+00:00,-73.971225000,40.760340000,1.834887396,2.662099240,6.500000000,1,-73.976552000,40.750512000
164580,2014-01-10 12:43:00+00:00,-73.966137000,40.767637000,2.254807917,3.477169575,7.000000000,1,-73.956062000,40.777882000
124793,2014-01-10 13:07:55+00:00,-73.964051000,40.768015000,2.430367192,3.521207230,18.000000000,1,-73.986783000,40.714396000
121146,2014-01-10 13:27:01+00:00,-73.992635000,40.750949000,0.039691345,1.598662028,14.000000000,1,-73.965332000,40.758454000
146696,2014-01-10 14:40:27+00:00,-73.978610000,40.756698000,1.216244245,2.250527929,3.500000000,1,-73.982313000,40.751411000
152415,2014-01-10 15:01:00+00:00,-73.988890000,40.739687000,0.370242729,0.352134910,21.500000000,1,-73.943287000,40.786832000
115451,2014-01-10 15:37:00+00:00,-73.972720000,40.753222000,1.717948132,1.870469719,4.500000000,1,-73.958502000,40.781232000
54833,2014-01-10 17:32:00+00:00,-73.976765000,40.776590000,1.346231319,4.460505946,21.500000000,1,-74.014277000,40.709652000
90909,2014-01-10 17:48:54+00:00,-73.984398000,40.768857000,0.712044498,3.594597695,16.500000000,2,-73.981682000,40.756150000
9695,2014-01-10 18:41:06+00:00,-73.993679000,40.732763000,-0.025298891,-0.421123711,17.500000000,2,-73.977910000,40.788687000
97427,2014-01-10 18:48:59+00:00,-73.964727000,40.759890000,2.383956515,2.618596722,12.000000000,1,-73.989528000,40.730442000
73094,2014-01-10 19:44:00+00:00,-73.981170000,40.770127000,0.982839616,3.738736161,3.500000000,1,-73.981770000,40.771817000
114299,2014-01-10 21:02:45+00:00,-73.975159000,40.754043000,1.510992107,1.959199555,9.500000000,1,-73.991089000,40.733412000
167251,2014-01-10 21:22:00+00:00,-74.015945000,40.711417000,-1.878936280,-2.811982700,13.000000000,1,-73.996235000,40.748510000
44198,2014-01-10 21:36:08+00:00,-73.980869000,40.745358000,1.040175212,0.989488006,10.000000000,1,-73.999722000,40.731006000
169975,2014-01-10 22:10:21+00:00,-73.990716000,40.728338000,0.230550060,-0.909457103,8.500000000,1,-74.004422000,40.719332000
80112,2014-01-10 22:14:35+00:00,-74.001180000,40.684147000,-0.597334719,-5.825044385,8.000000000,1,-73.987010000,40.697517000
21458,2014-01-10 22:53:52+00:00,-73.987931000,40.718592000,0.478206293,-1.988621841,8.000000000,1,-73.974730000,40.741017000
33349,2014-01-10 23:16:41+00:00,-73.989325000,40.726071000,0.350913642,-1.159758388,8.500000000,2,-74.002603000,40.734204000
199387,2014-01-10 23:31:53+00:00,-73.973372000,40.751778000,1.664783733,1.709530997,6.000000000,1,-73.972064000,40.762844000
108270,2014-01-11 00:06:00+00:00,-73.988702000,40.736735000,0.389891243,0.024625003,12.500000000,1,-73.957497000,40.782687000
61674,2014-01-11 09:52:00+00:00,-73.978735000,40.762390000,1.198338860,2.882259711,5.500000000,2,-73.984435000,40.754482000
115400,2014-01-11 14:00:00+00:00,-73.962360000,40.805595000,2.523725539,7.694577293,11.000000000,5,-73.981047000,40.780787000
69642,2014-01-11 15:03:57+00:00,-73.983573000,40.725800000,0.837022570,-1.184234198,9.500000000,1,-74.004535000,40.738285000
177872,2014-01-11 16:20:00+00:00,-73.977510000,40.744462000,1.324922077,0.893323685,20.000000000,5,-73.906402000,40.741530000
54054,2014-01-11 17:58:00+00:00,-73.955110000,40.779953000,3.169182798,4.855367998,4.000000000,1,-73.959092000,40.783430000
69451,2014-01-11 18:48:33+00:00,-73.951148000,40.770487000,3.516071316,3.808557325,5.500000000,2,-73.944729000,40.780054000
176805,2014-01-11 19:31:00+00:00,-73.993012000,40.729967000,0.034583876,-0.730853164,8.000000000,1,-73.979830000,40.717865000
148028,2014-01-11 19:35:00+00:00,-73.966872000,40.753402000,2.211380428,1.896246196,17.000000000,1,-74.007062000,40.709982000
176937,2014-01-11 20:50:13+00:00,-73.990996000,40.751612000,0.177208367,1.673849286,15.000000000,1,-74.000356000,40.722382000
135149,2014-01-11 20:57:53+00:00,-73.989043000,40.773552000,0.314016222,4.111250850,5.500000000,1,-73.993850000,40.764903000
192041,2014-01-11 21:22:10+00:00,-73.994650000,40.746151000,-0.124312584,1.064098977,10.000000000,1,-73.991431000,40.727754000
192579,2014-01-11 22:25:00+00:00,-74.000585000,40.729972000,-0.604930341,-0.737605031,17.500000000,1,-73.949720000,40.776585000
